spam,internet,order,mail,report,free,business,email,you,money,george,meeting,re,conference,ch$,crl.long
0,0,0,0,0,0,0,0,1.06,0,1.06,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,8
0,0,1.16,0,0,0,0,0,1.16,0,1.16,0,0,0,0,3
0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,1
0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,13
0,0,0,0,0,1.02,0,0,1.02,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,11
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,55
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1.88,1.88,0,1.88,0,0,0,0,3
0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0.14,0.04,20
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,3
0,0,0,0.5,0,0,0.5,1.01,2.03,0,1.01,0,0,0,0,45
0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,13
0,1.31,0,0,0,0,0,0,3.94,0,0,0,1.31,0,0,15
0,0,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,3
0,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,17
0,2.63,0,0,0,0,0,0,0.37,0,0,0,0.75,0,0,14
0,3.97,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,19
0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0.85,0,2.56,0,0.85,0,0,12
0,0,0,0,0,0,0,0,1.34,0,0.67,0,0.67,0,0,5
0,0.5,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12
0,0.04,0.04,0.04,0,0.13,0.04,0.04,0.93,0,0,0.18,0,0.04,0.061,20
0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,1
0,0,0,0,0.1,0,0.81,0,0,0,0,0,0,0,0,27
0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0.2,0,0.52,0.41,0.1,0.1,0.016,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,3
0,0,0,0,0,0,0,0,0.28,0,0,0,0.28,0,0,7
0,0,0,0.55,0,0,0,0,0,0,1.66,0,0.55,0,0,12
0,0,0,0,0,0,0,0,4.34,0,2.6,0,0.86,0,0,42
0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,9
0,0,0,0,0,0,0,0,0,0,0.78,0,0.78,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,3.57,0,0,0,0,0.71,0,0,0,54
0,0,0,0,0,0,0.82,0,0,0,0,0,0.82,0,0,6
0,0,0,2.43,0,0,0,0,0,0,0,0,0,2.43,0,40
0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,4
0,0,0,0,0,0,0,0,0.52,0,0.52,0.78,0.78,0.52,0.045,13
0,0,0,0,0,0,0,0,0.62,0,0.31,0.94,0.62,0.62,0.054,13
0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,55
0,0,0,0,0,0,0,0.11,0.11,0,0,0.34,0,0,0,18
0,0,0,0,0,0,0,0,0.71,0,0.35,0.71,0.71,0.71,0.062,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
0,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0.1,0.063,26
0,0,0,0,0,0,0.7,0,1.4,0,0.7,0,0,0,0,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,11
0,0,0,0,0,0.62,0,0,1.88,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,1.63,0,1.63,0,0,4
0,0,0,0,0,0,0,0,0.8,0.8,0.8,0,0.8,0,0.265,3
0,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0.1,0.059,26
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,11
0,0,0,1.57,0,0,0,0,1.57,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,1.12,0,1.12,0,0,3
0,0,0,0.39,0,0,0,0,2.59,0,0.59,0,1.19,0,0,13
0,0,0,2.63,0,0,0,0,1.75,0,2.63,0,0.87,0,0,12
0,3.04,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,33
0,0,0,0.82,0,0,0,0,1.65,0,0,0,0.82,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.223,6
0,0,0,0,0,1.75,0,1.31,2.63,0,0,0,0,0,0.18,6
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,1
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,1.16,0,1.16,0,0,4
0,0,0,0,0,0,0,0,0.95,0,0.47,0.47,0,0,0,8
0,0,0,0,0,0,0,0,3.5,0,0,0,1.75,0,0.651,3
0,0,0,0,0,0,0,0,0,0,3.44,0,3.44,0,0,1
0,0,0,1.22,0,0,0,0,0.4,0,0,0,0,0,0,8
0,0,0,2.65,0,0,0,0,1.76,0,1.76,0,2.65,0,0,12
0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.51,0,20
0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,11
0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0.85,0,0,2.28,0,0.57,0,0,12
0,0,0,0,0,0,0,1.83,5.5,0,0.91,0,0.91,0.91,0,1
0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,3.33,0,1
0,0,0,0.59,0.19,0,0,0.79,2.79,0,0.39,0,0,0,0,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,11
0,0,0,2.56,0,0,0,0,1.92,0,0,0,0,0,0,8
0,0,0,1.82,0,0.68,0.22,0,2.05,0,0.22,0,0,0,0.067,27
0,0,0,1.44,0,0,0,0,1.44,0,4.34,0,1.44,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0.58,0,0,0,0,0.58,0,0,0,0,0,0,21
0,0,0,0,0,0,0.24,0.24,0.24,0.24,0,0,0,0,0,13
0,0,0,0,0,2.22,0,0,2.22,0,2.22,0,0,0,0,8
0,0,0,0.5,0,0,0,0,0.38,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.16,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0.4,0.4,0,0,0,0,1.22,0,0.4,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,21
0,0.08,0.08,0.08,0,0.08,0.26,0,1.75,0,0,0,0.08,0,0,20
0,0,0,0,0,0,0,0.18,0.9,0,0,0,0.18,0,0.029,18
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29
0,0,0,0,0.11,0,0.22,0,0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,1.01,0,0.67,0,1.35,0,0,12
0,0,0,0,0,0,0,0,0.59,0,0.59,0,0.59,0,0,8
0,0,0,0,0,0,0.3,0,0.91,0,0,0,0,0,0.086,19
0,0,0,0,0,0,0,0,1.63,0,0.81,0,0.4,0,0,3
0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,33
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,1
0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,4.47,0,0,0,0,1.49,0,6
0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,28
0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,11
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,4
0,0,0,1.07,0,0,0,0,1.07,0,2.15,0,2.15,0,0,12
0,0,0,0,0,0,0,0,1.14,0,1.14,0,0,0,0,5
0,0.08,0.73,0,0,0,0,0,0.32,0,0.08,0,0,0,0.022,44
0,0,1.11,0,0,0,0,0,0.49,0,0.12,0,0,0,0.033,32
0,0,0.61,0,0,0,0,0.06,0.27,0,0.06,0,0,0,0.019,36
0,0,0.77,0,0,0,0,0.08,0.34,0,0.08,0,0,0,0.024,36
0,0,0.4,0,0,0,0,0.03,0.14,0,0.03,0,0,0,0.01,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0.47,0,0,0,0,1.17,0,0.7,0,0.7,0,0,12
0,0,0,0.72,0,0,0,0,0,0,0,0,0.72,0,0,12
0,0,0,0,0,0,0,0,1.09,0,0.54,0,0,0,0,10
0,0,0,0,0,0,2.85,0,0,0,2.85,2.85,0,0,0,3
0,0,0,0,0,0,0,0,0.74,0.74,0.74,0,0,0,0,31
0,0,0,0,0,0,0,0,1.61,0,2.41,0,0.8,0,0,13
0,0,0,0,0,0,0,0,2.77,0,1.38,0,0,0,0,1
0,0.04,0.04,0.08,0,0,0.06,0.15,0.6,0,0,0.02,0,0.54,0.039,54
0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,4
0,0,0,0.45,0,0,0,0,0,0,0.45,0,0,0,0,28
0,0,0,1.86,0,0,0,0,0,0,1.24,0,0.62,0,0,16
0,0,0,0,3.44,0,0,0,0,0,3.44,0,0,0,0,1
0,0,0,0,0,0.14,0.58,0.43,0.14,0,0,0.43,0.14,0.29,0,35
0,0,0,0.74,0.74,0,0.37,0,0.37,0,0,0,0,0,0,64
0,1.17,0,4.7,0,1.17,0,0,1.17,0,1.17,0,1.17,0,0,1
0,0.35,0,0,0,0,1.95,0,0.17,0,0,0,0.53,0,0,14
0,0,0,0.62,0,0,0,0,0.31,0,0,0,0,1.86,0.214,20
0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,2.08,0,0,0,2.08,0,0,0,0,0,0,1
0,0,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,26
0,0.09,0,0,0,0,0.64,0,0,0,0,0,0,0,0.039,24
0,0,0,0,0,0.77,0,0,0,0,0.77,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.17,0,20
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,6
0,0,0,0.49,0,0,0,0,0.98,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,1.16,0,1.16,0,1.16,0,0,2
0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,3
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,55
0,0,0.32,0.96,0,0.32,0,0,1.29,0,0,0,0.32,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,1
0,0,0,0,0,0,0,0.33,2.01,0,1.34,0,0.33,0,0,12
0,0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,2
0,0,0,0.25,0,0,0,0,1,0,0,0,0,1,0,208
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,3.79,0,0,0,0,0,0.078,18
0,0,0,0,0,0.09,0.38,0.28,0.38,0,0.19,0.28,0.28,0.19,0,34
0,0.35,0,0,0,0,1.95,0,0.17,0,0,0,0.53,0,0,13
0,0,0,0.58,0,0,0,0,1.17,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0.17,0.69,0.52,0.17,0,0,0.52,0.17,0.34,0,11
0,0,0.06,0.18,0,0.06,0.12,0.06,0.93,0,0,0,0,0.24,0.109,21
0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,10
0,0,0,0.8,0,1.61,0,0,0.8,0,0,0,0,0,0,28
0,1.28,0,0,0,0,0,0.42,1.28,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.22,0,0.45,1.59,0,0.22,0,1.36,0,0.22,0,0,0,0,152
0,0,0,0,0,0,0,0,1.6,0,0,0,0.8,0,0,10
0,0,0,0,0,0,0,0,3.29,0,1.09,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,15
0,0,0,0.74,0,0,0,0,0.74,0,0,0,0.74,0,0,11
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,6
0,0,0,0,0.87,0,0,0,0.87,0,0,0,0.87,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,38
0,4.23,0,0,0,0,0.84,0,0,0,0,0,0.84,0,0,12
0,4.68,0,0,0,0,1.56,0,0,0,0,0,0,0,0,3
0,0.07,0,0.07,0,0,0.15,0,0.23,0,0,0,0,0,0.044,26
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,7
0,0,0,0,0,0,0,3.44,1.72,0,1.72,1.72,1.72,1.72,0,4
0,0,0,0.33,0,0,0,0,1.98,0,0.66,0,0.33,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,52
0,0,0,0,0,0,0,0,2.7,0,0,0,0.9,0,0,13
0,0,0,0,0,0.13,0,0,0.73,0,0,0,0.13,0.2,0.075,29
0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,10
0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0.59,0,0,0,0.19,0.59,0,0,0,0,0,0.031,7
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,11
0,0,0,0,0,0,0,0,1.63,0,0.54,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,2
0,0,0,0.58,0,0,0,0,2.9,0,1.16,0,0.58,0,0,12
0,0,0,0.67,0,0,0,0,2.68,0,2.01,0,1.34,0,0,17
0,0,0,0,0,0,0,0,2.41,0,1.03,0,0.68,0,0,15
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,8
0,0.08,0.08,0,0.16,0,0.41,0,0,0,0,0,0,0,0.023,24
0,0,0,0,0,0,0,0,2.67,0,1.78,0,0.89,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0.32,0.64,0,0.64,0,0.32,0,0,13
0,0,0,0,0,0,0,0,0,0,2.3,0,0.76,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,3.58,0,2.05,0,1.02,0,0,24
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,12
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,1
0,0,0,0,0,0,0,4.44,2.22,0,4.44,0,4.44,0,0,12
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1.69,5.93,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3.63,0.45,0,0,0.45,0,0,15
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,10
0,0,0,0.26,0,0,0,0.26,1.31,0,0,0,0.52,0,0,3
0,0,0,0,0,0.27,0,0.27,2.79,0,0,0,0.27,0,0,6
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,2.32,0,0,0,2.32,0,0,5
0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,1.44,0,0,0,1.44,0,0,5
0,0,0,0,0,0,0,0,4.19,0,0,0,0.34,0,0,5
0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0.48,0,0,1.44,0,1.92,0.96,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.67,0,0,0,0.67,0,0.26,5
0,0,0,0,0,0.19,0.19,0.19,2.19,0,0,0,0.39,0,0.038,4
0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.16,0,0,0,1.16,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2.31,0,0,0,1.73,0,0,5
0,0,0,0,0,0,0,0,3.82,0,0,0,1.09,0,0,7
0,0,0,1.38,0,0,0,0,4.16,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,3.19,0,0,0,1.06,0,0,5
0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2.24,0,0,0,1.34,0,0,15
0,0,0,0,0,0,0,0,5.76,0,0,0,1.92,0,0,3
0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,1
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,2.12,0,0,2.12,0,0,0,5
0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2.85,0,0,0,2.85,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,5
0,0,0,0,0,0,0,0,6.66,0,0,0,3.33,0,0,3
0,0,0,0,0,0,0,0,1.44,0,0,0,0.86,0,0,16
0,0,0,0,0,0,0,0.68,4.08,0,0,0.68,1.36,0,0,6
0,0,0,0,0,0,0,0,0.99,0,0,0,0.99,0,0,5
0,0,0,0,0,0,0,0,1.21,0,0,0,1.21,0,0,5
0,0,0,0,0,0,0,1.19,2.38,0,0,3.57,0,0,0.197,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.81,0,0,0.9,0,0,0.159,5
0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,1
0,0,0.08,0,0,0,0,0.08,4.19,0,0,0,0.26,0,0,9
0,0,0,0,0,0,0,0,5.71,0,0,0,2.85,0,0,3
0,0,0,0,0,0,0,0,2.17,0,0,0,2.17,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,3
0,0,0,0,0,0,0,0,5.04,0,0,0,0.84,0,0,4
0,0,0,0,0,0,0,0,1.86,0,0,0,0.93,0,0,4
0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,1
0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,1
0,0,0,1.04,0,0,0,0,5.2,0,0,0,2.08,0,0,4
0,0,0,0,0,0,0,0,4.61,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,3.17,0,0,0,0.79,0,0,2
0,0.27,0,0,0,0,0,0.27,1.65,0,0,0,0.82,0.13,0,11
0,0,0,0,0,0,0,0,2.46,0,0,0,0.61,0,0.118,5
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,7
0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,7
0,0,0,0.95,0,0,0,0,2.85,0,0,0,0.95,0,0,5
0,0,0,0,0,0,0,0,1.49,0,0,0,1.49,0,0,1
0,0,0,0,0,0,0,0,0.41,0,0,0,0.41,0,0,14
0,0,0,0.6,0,0,0,0,3.04,0,0,0,0.6,0,0.189,15
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.43,0,0,0,0.47,0,0,12
0,0,0,0,0,0,0,0,3.5,0,0,0,0.87,0,0,12
0,0,0,1.33,0,0.66,0,0,3.33,0,0,0,0,0,0,17
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4.1,0,0,0,0.68,0,0.218,15
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2
0,0,0,1.44,0,0,0,0,4.34,0,0,0,0,0,0,63
0,0,0,0,0,0,0,0,4.1,0,0,0,0.45,0,0,5
0,0,0,0,0,0,0,0,4.08,0,0,0,2.04,0,0,1
0,0,0,2.55,0,0,0,0,3.06,0,0,0,1.02,0,0.169,7
0,0,0,0.84,0,0,0,0,2.54,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,5.81,1.16,0,0,0,0,0,7
0,0,0.35,0,0,0,0,0,1.4,0,0,0,0,0,0,17
0,0,0,0.52,0,0,0,0,3.66,0,0,0,0,0,0,6
0,0,0,1.02,0,0,0,0,4.08,0,0,0,0,0,0,4
0,0,0,0.63,0,0,0,0,4.45,0,0,0,1.27,0,0,4
0,0,0,0,0,1.25,0,1.25,2.5,0,0,0,0,0,0,55
0,0.2,0,0,0,0,0,0.82,3.61,0,0,0,0,0,0,29
0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.246,4
0,0,0,0,0,0,0,0,1.13,0,0,0,1.13,0,0.211,4
0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,2.09,0,0,0.69,0,0,0,5
0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0.9,3.6,0,0,0,0.9,0,0,5
0,0,0.4,0.4,0,0,0,0.4,1.63,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,9
0,0,0,0,0,0,0.66,0,3.33,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,5
0,0,0,0.44,0,0,0,0,3.53,0,0,0,0.44,0,0,47
0,0,0,0,0,0,0,0,0.53,0,0,0,1.06,0,0,18
0,0,0,0,0,0,0,1.56,5.46,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,3.27,0,0,0,0.81,0,0,47
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,3.75,0,0,0,1.25,0,0,47
0,0,0,0.27,0,0,0,0,2.16,0,0,0,0.54,0,0,47
0,0,0,0.78,0,0,0,0,1.56,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,47
0,0,0,0.54,0,0,0,0,5.43,0,0,0,1.63,0,0,47
0,0,0,0,0.16,0,0,0,0.33,0,0,0,0.49,0,0,47
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,47
0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,47
0,0,0,0,0,0.16,0,0,2.43,0,0,0,0.48,0,0,47
0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,47
